"Neighborhood","House.Style","Overall.Qual","Year.Built","Exterior.1st","Exterior.2nd","Mas.Vnr.Area","Foundation","Bsmt.Qual","BsmtFin.Type.1","BsmtFin.SF.1","Total.Bsmt.SF","Gr.Liv.Area","Full.Bath","Kitchen.Qual","Fireplaces","Fireplace.Qu","Garage.Finish","Garage.Cars","SalePrice"
6,6,7,131,14,15,0,3,4,1,0,1129,2327,2,4,1,4,2,2,12.3883942023241
6,6,7,131,14,15,0,3,4,1,0,798,1640,2,4,0,0,2,2,12.1172414318236
6,6,8,127,14,15,192,3,4,1,0,850,1764,2,4,1,3,1,2,12.2404740722475
6,3,6,131,14,15,170,3,4,6,686,848,848,1,4,0,4,3,2,11.8240798936072
6,3,6,125,14,15,215,3,4,6,994,1478,1493,2,4,1,3,3,2,12.2496109475447
6,7,6,125,14,15,0,3,4,6,1593,1838,1838,2,3,0,0,1,3,12.1281111040605
6,3,7,130,14,15,113,3,4,6,810,1536,1536,2,4,0,3,2,2,12.273731294004
6,3,7,132,14,15,266,3,4,6,946,1436,1436,2,4,0,0,1,2,12.2548628096996
6,6,7,132,14,15,0,3,4,6,490,770,1582,2,4,0,3,2,2,12.1329641737095
6,3,8,135,14,15,0,3,5,1,0,1234,1234,2,4,0,3,2,2,12.1001564199386
6,3,7,135,14,15,212,3,4,6,56,1564,1564,2,4,0,3,2,3,12.2960778698166
6,3,7,135,14,15,0,3,4,6,24,1351,1361,2,4,0,4,2,2,12.170445467887
6,6,7,133,16,17,0,3,4,6,648,728,1456,2,4,1,4,3,2,12.1495022940418
6,3,6,132,14,15,147,3,4,6,697,848,848,1,4,1,3,2,2,11.9137129835273
6,3,6,132,14,15,205,3,4,6,662,848,848,1,4,1,4,2,2,11.9117015849276
6,3,6,132,14,15,169,3,4,6,662,848,848,1,4,1,4,3,2,11.8810347865346
8,3,5,38,9,16,0,2,2,1,0,796,796,1,3,0,4,3,0,11.3504065354725
8,1,5,28,9,9,0,2,3,5,1084,1272,2200,2,3,0,0,0,0,11.8906767345109
8,3,5,94,7,7,0,2,3,3,609,1092,1092,1,3,0,0,1,1,11.7199396343546
8,3,5,93,7,7,0,2,3,4,830,1256,1256,1,3,0,4,3,1,11.901583454762
8,7,5,104,7,11,222,2,4,5,456,456,1033,1,3,0,0,2,2,12.0137007528827
8,3,6,104,7,11,84,2,3,4,1033,1127,1127,1,3,1,1,1,2,11.8130300574206
8,3,5,68,16,17,0,2,3,4,290,996,996,1,3,1,4,2,0,11.5898865061064
8,6,7,131,14,15,92,3,4,1,0,746,1656,2,4,1,4,3,2,12.0161220615717
8,8,6,105,10,11,0,2,3,5,368,1029,1117,1,3,1,2,2,2,11.8981878657609
8,6,6,104,10,11,0,2,3,5,288,684,1398,1,3,1,3,3,2,11.9860492215522
8,3,4,133,14,15,0,3,4,6,1024,1132,1132,1,4,0,4,3,2,12.0782392740203
8,3,5,87,10,11,0,4,4,0,0,0,3820,3,5,2,4,1,2,12.5591912732661
8,8,6,133,14,15,80,3,4,6,459,547,1072,1,3,0,0,2,2,11.9049675527463
8,3,4,83,1,11,0,3,4,4,0,0,1152,2,2,0,4,0,0,11.3144745262464
8,3,4,83,1,11,0,3,0,6,0,0,1152,2,3,0,0,0,0,11.3144745262464
8,3,4,83,14,15,270,2,3,5,133,1440,1440,2,2,0,0,1,0,11.6784399034478
8,3,4,83,16,17,58,4,0,6,0,0,1152,2,3,0,0,1,0,11.3205535723228
8,1,5,66,15,16,0,3,3,1,0,585,1053,1,5,0,0,0,0,11.6952470217642
8,1,5,75,9,9,0,4,0,0,0,0,1137,1,3,0,5,0,0,11.47210347045
8,3,4,81,9,9,115,2,4,3,767,911,930,1,3,0,0,2,1,11.5028751291167
8,1,5,74,9,9,0,2,3,4,352,768,1200,1,3,0,0,1,1,11.7791285057449
8,1,4,82,9,9,0,3,3,1,0,941,1470,2,3,0,0,1,1,11.8130300574206
8,8,4,82,15,16,0,2,5,1,0,416,1204,1,3,0,5,1,1,11.5129254649702
8,1,4,51,15,16,0,3,3,5,224,949,1292,1,4,0,4,1,1,11.5898865061064
8,3,5,53,13,14,0,2,3,3,468,864,864,1,3,0,0,0,0,11.4927227576527
8,3,3,42,13,14,0,1,3,4,41,864,864,1,3,0,0,0,0,11.1124478983731
26,6,5,40,14,15,0,3,3,3,210,780,1716,2,2,0,0,0,0,11.8196746001392
26,6,6,53,15,16,0,1,3,4,156,672,1482,2,2,0,0,1,1,11.8493977015914
26,1,6,53,9,9,0,3,3,3,423,1181,1694,2,3,1,4,1,2,11.8240798936072
26,3,7,49,16,17,174,1,3,1,0,1228,1424,2,3,1,4,1,1,12.0317192583854
26,6,5,39,9,9,0,3,3,1,0,940,1964,1,3,0,0,1,0,11.7752897294377
26,6,5,49,9,16,0,1,3,1,0,612,2601,3,3,0,4,2,2,12.1495022940418
26,5,6,58,13,14,0,1,3,5,281,960,1920,2,3,2,4,1,2,11.9947341396657
7,6,6,54,15,16,0,1,3,4,379,644,1316,1,3,1,4,1,1,11.8844890214027
7,4,6,50,9,9,0,1,5,1,0,588,2555,2,3,1,4,3,2,12.1600287070288
7,6,6,43,15,11,0,1,4,1,0,840,1680,2,3,0,0,1,1,12.083905011556
7,1,6,42,15,17,0,1,4,1,0,676,1264,1,3,0,0,1,2,11.901583454762
26,3,6,58,15,16,0,1,4,3,384,768,790,1,3,0,0,1,1,11.418614785499
26,1,6,64,9,9,0,1,3,1,0,1064,1639,1,3,0,4,1,1,11.6526874073454
7,6,6,51,15,11,0,1,3,1,0,784,1603,1,3,1,4,1,2,11.8350089641393
7,6,7,59,13,17,0,1,4,1,0,776,1502,1,3,1,4,2,1,11.9117015849276
7,1,5,65,16,17,0,2,3,4,606,942,1938,2,4,1,4,1,1,12.1960223096767
7,1,5,66,15,16,0,1,3,1,0,884,1374,1,3,0,0,1,1,11.6082356447746
7,3,6,79,16,11,88,3,3,3,500,1091,1091,1,3,1,3,3,1,11.5521461781235
7,6,8,63,4,14,40,3,3,2,210,608,1873,1,3,2,4,3,2,12.4571270400052
7,1,7,67,14,15,312,2,3,4,341,798,1954,1,4,2,3,1,2,12.6491546172096
7,1,7,78,14,15,0,2,3,6,435,832,2161,2,4,2,3,3,2,12.4814290682913
7,3,6,82,7,7,72,2,3,4,728,1296,1640,1,4,1,4,1,2,12.3194013308372
2,6,6,108,9,9,0,2,4,2,81,716,1556,2,3,1,3,3,2,11.9250351157971
12,3,6,54,14,15,0,1,3,3,299,894,919,1,3,0,0,1,1,11.7440371859336
12,1,6,68,14,15,0,2,2,1,0,720,1090,1,3,0,0,1,1,11.6952470217642
12,3,4,50,1,1,0,1,3,1,0,796,796,1,3,0,2,1,0,10.9150884642146
12,3,5,68,14,15,0,2,3,5,403,740,778,1,3,1,4,3,1,11.6994050319128
12,1,5,58,15,16,0,2,4,1,0,780,1200,1,3,0,0,3,0,11.6868787720937
12,8,5,95,7,11,0,2,4,3,257,624,1656,1,3,1,1,1,1,11.7440371859336
12,3,5,58,15,16,0,1,3,1,0,520,912,1,3,0,0,2,1,11.5079129231467
12,1,5,86,16,17,162,2,3,5,330,1151,1955,2,3,0,0,3,1,12.0167264737993
12,3,1,80,1,15,0,4,4,5,0,0,733,1,2,0,0,1,2,9.48036750918924
12,6,4,23,15,16,0,5,1,1,0,173,1361,1,3,0,0,1,1,11.3963916487143
12,6,4,48,4,4,0,1,3,1,0,649,1317,1,3,0,3,1,1,10.5966347330961
12,3,3,63,9,9,0,2,3,1,0,894,894,1,3,0,0,2,3,11.3022044336546
12,6,4,48,9,9,0,5,2,1,0,592,864,1,2,0,3,1,1,11.0821425488778
7,3,8,135,6,6,186,3,5,6,1476,1596,1648,2,5,1,4,3,2,12.5929120335151
7,3,7,132,6,6,174,3,5,6,1474,1594,1646,2,5,1,4,3,2,12.4292161968444
15,3,8,130,6,6,148,3,4,6,1218,1568,1689,2,4,2,4,2,3,12.5098740998618
15,6,7,124,14,15,0,3,4,1,0,910,1820,2,4,1,3,1,3,12.2690474446916
15,8,6,105,10,11,0,2,3,5,522,1096,1118,1,3,1,1,3,1,12.0494188354848
15,3,6,105,10,11,0,2,3,5,641,1196,1279,2,3,2,2,1,2,12.0523385455881
15,3,4,119,7,7,0,3,4,5,1383,1680,1689,2,3,1,3,1,2,12.3392914893164
27,1,5,93,10,11,0,2,3,5,1249,1499,1786,2,3,2,4,3,2,12.3412589180852
27,3,7,114,14,15,340,2,4,6,893,1277,1501,2,4,1,3,3,2,12.3946247520748
27,3,8,104,12,7,0,2,4,5,1165,1565,2898,2,4,1,4,3,2,12.5672374947418
27,3,8,134,14,15,258,3,5,6,1036,1518,1537,2,4,0,4,3,3,12.5913350463208
27,3,8,135,14,15,338,3,4,6,1513,1638,1646,2,4,1,4,2,3,12.5881906521085
27,6,8,135,14,15,0,3,4,6,770,920,1780,2,4,1,4,3,2,12.4873567948502
27,8,5,134,14,15,0,3,4,1,0,352,1442,2,3,0,4,3,2,12.0581525154536
27,8,5,134,14,15,0,3,4,1,0,384,1394,2,4,0,0,3,2,12.0287386302473
27,6,7,136,14,15,60,3,4,1,0,796,1612,2,4,0,0,3,3,12.2954059081891
27,3,6,117,15,16,128,2,4,1,0,1495,1495,2,3,1,3,1,2,11.9183905730784
27,3,6,114,14,11,132,2,4,5,1398,1606,1651,2,3,1,3,3,2,12.1226910365911
27,3,6,114,10,7,228,2,4,6,920,1256,1256,2,4,1,2,1,2,12.1007121298723
27,8,6,116,7,7,219,2,4,6,783,1461,1509,2,4,1,2,2,2,12.0725412529057
27,3,8,131,14,15,206,3,5,6,1029,1432,1440,2,4,1,3,3,2,12.3566455040095
27,3,6,127,14,15,0,3,5,6,1223,1666,1675,2,4,0,3,2,2,12.1807548375459
27,3,8,135,14,15,0,3,4,6,1011,1884,1728,2,4,1,4,3,2,12.6073657295026
15,7,7,125,14,15,200,3,4,6,1309,1344,1344,2,3,0,0,3,4,12.2510460111729
15,7,7,125,14,15,200,3,4,6,1309,1344,1344,2,3,0,0,3,4,12.2370866990593
15,3,5,135,14,15,0,3,4,1,0,1092,1092,1,3,0,0,3,0,11.8913619006905
15,7,4,92,7,7,98,2,4,5,865,1200,1200,1,3,0,5,3,3,12.0610468734799
14,3,5,103,6,6,0,3,4,6,769,1040,1040,1,3,0,0,1,2,11.7280368445872
14,6,5,104,6,6,0,3,4,1,0,264,1304,1,3,1,4,3,1,11.6526874073454
14,8,4,101,6,6,0,2,4,6,437,462,988,1,3,1,1,2,1,11.460578984598
15,3,5,96,10,11,0,2,3,5,785,1113,1160,1,4,0,0,1,1,11.9349198750296
14,7,4,100,6,6,0,2,4,5,495,630,630,1,3,0,0,0,0,11.3022044336546
15,3,5,82,7,7,0,2,3,1,0,988,988,1,3,0,0,2,2,11.6351430976945
15,3,5,111,14,15,0,2,3,6,534,816,816,1,3,0,4,1,1,11.7636841833174
15,3,5,112,7,11,0,2,3,5,658,876,923,1,3,0,0,1,1,11.6910716503537
15,3,5,110,14,15,0,2,3,5,641,816,816,1,4,1,5,1,1,11.7791285057449
15,3,5,110,7,7,0,3,3,6,816,816,816,1,3,0,0,3,2,11.8350089641393
15,3,5,110,7,11,0,2,3,6,638,845,845,1,4,0,0,1,1,11.809319478024
15,1,6,68,14,15,0,2,4,5,660,983,1750,2,3,0,0,1,1,11.982929094216
12,5,5,28,15,16,0,1,3,1,0,686,1836,2,3,0,4,1,1,11.5424842672118
16,3,6,99,9,9,302,2,3,4,838,1587,1587,2,3,1,4,1,2,12.0275438869749
16,3,7,98,10,11,0,2,3,6,778,1277,1277,1,3,1,1,1,2,12.0257490913989
16,3,7,101,10,11,1115,2,4,5,1880,2223,2223,2,3,2,4,3,2,12.4049235042753
16,3,8,98,15,16,0,3,3,5,351,2217,2217,2,4,1,3,1,2,12.498742259493
9,6,6,123,9,9,0,3,4,1,0,806,1572,2,3,1,3,3,2,12.0317192583854
9,6,6,125,14,15,0,3,4,6,182,794,1470,2,3,0,0,3,2,12.083905011556
9,8,6,125,14,15,0,3,4,1,0,384,1384,2,3,1,3,3,2,11.9922604216448
25,3,8,128,6,6,0,3,4,6,1196,1494,1652,2,5,0,4,2,2,12.4332082181139
9,8,6,122,7,7,32,3,4,2,186,392,1694,2,3,1,3,3,2,11.982929094216
9,6,6,127,14,15,0,3,4,5,871,923,1714,2,3,1,3,3,2,12.1007121298723
9,6,7,124,7,7,0,3,4,3,414,691,1553,2,4,0,0,3,2,12.0937434605563
9,3,7,123,7,7,38,3,4,1,0,1237,1253,2,3,1,3,3,2,12.0782392740203
9,6,6,127,14,15,0,3,4,1,0,938,2299,3,3,1,3,3,2,12.2258752728264
9,3,7,120,7,7,52,3,4,1,0,1168,1187,2,4,0,0,2,2,11.982929094216
9,8,7,119,7,7,76,3,4,1,0,384,1472,2,4,1,3,2,2,11.982929094216
9,8,7,120,7,7,170,3,4,1,0,384,1482,2,4,1,3,3,2,12.0070117647319
9,6,6,121,7,7,0,3,4,1,0,903,1642,2,3,1,3,2,2,12.0317192583854
9,3,6,92,7,7,138,2,3,4,550,1302,1128,1,3,1,3,1,2,11.9460316801121
25,3,8,114,7,7,0,2,4,1,0,1074,1088,1,4,0,0,2,2,12.0435537160324
25,6,7,112,7,7,0,2,4,6,828,1190,2090,2,4,1,3,3,2,12.2428866186529
25,3,8,116,6,6,0,2,4,6,248,1166,1179,2,3,0,4,2,2,12.1117619660589
25,3,9,133,14,15,200,3,5,6,1249,1922,1922,2,4,1,4,3,3,12.8411298019654
25,3,9,134,14,15,710,3,5,6,1101,2660,2338,2,4,2,4,3,3,13.2905640352704
9,3,5,97,7,7,0,2,4,5,1047,1100,1424,1,3,0,0,1,3,11.9511803959014
25,3,9,134,9,9,165,3,5,6,797,1612,1612,2,5,1,4,3,2,12.6757637259376
25,3,8,134,14,15,945,3,5,6,1558,2220,2234,1,4,1,4,2,2,12.9989045146727
25,3,10,134,6,6,250,3,5,6,1152,1742,2042,2,5,1,4,3,3,13.0280526979331
20,3,6,109,9,9,310,2,4,4,678,1440,1440,2,4,1,3,3,2,12.116694834379
20,3,6,112,7,7,0,2,4,6,256,1284,1284,2,3,0,1,1,2,12.0668105781967
20,8,6,112,14,15,74,2,4,1,0,585,1868,3,3,1,3,3,2,12.0895388292742
20,6,7,109,9,9,306,2,4,5,321,725,1479,2,4,1,3,2,2,12.0782392740203
20,3,7,106,10,11,67,2,4,6,1328,1529,1664,2,4,1,3,3,2,12.2690474446916
20,6,7,107,7,11,549,2,4,5,758,780,1930,2,4,1,3,3,2,12.1652506510099
20,6,6,104,10,11,298,2,3,2,156,848,2030,2,4,1,3,3,2,12.1807548375459
20,8,6,106,7,7,233,2,4,5,605,1032,1032,2,3,1,3,1,2,11.9049675527463
20,3,6,112,10,11,98,2,4,5,781,1153,1177,2,4,0,4,3,2,11.9283409039316
20,3,6,107,9,9,253,2,4,6,903,1259,1353,2,3,1,3,2,2,12.1670719081804
20,6,5,97,16,7,263,2,3,3,493,780,1620,2,3,0,0,3,2,11.9316357998284
20,3,6,99,7,7,176,2,3,5,492,1625,1220,2,3,1,3,1,2,12.0435537160324
20,3,5,99,10,11,0,2,4,5,998,1484,1484,2,3,1,3,1,2,12.0725412529057
20,6,6,96,7,2,365,2,3,5,384,702,1743,1,3,1,4,1,2,12.0725412529057
20,8,7,104,10,11,130,2,4,6,624,1228,1324,2,4,1,2,3,2,12.0668105781967
20,6,6,102,7,7,0,2,3,5,931,1084,1877,2,3,1,3,1,2,12.0945822694968
16,8,5,99,9,2,82,2,3,5,349,372,1109,1,3,0,0,1,1,11.8422292121128
16,6,7,100,7,7,138,2,3,5,626,725,1479,1,4,0,0,3,2,12.1226910365911
16,3,5,98,9,9,0,2,3,5,566,925,1422,1,3,0,0,1,2,11.9511803959014
16,3,4,99,9,9,0,2,3,1,0,858,872,1,3,0,0,1,4,11.7199396343546
16,3,4,99,7,7,0,2,3,5,322,858,858,1,3,0,4,1,1,11.6082356447746
16,7,7,126,9,9,182,3,4,6,584,723,767,1,3,0,3,3,1,11.7981044072039
16,3,6,125,9,9,0,3,4,6,930,1405,1337,2,4,1,3,3,2,12.083905011556
3,6,6,101,7,7,567,2,3,5,312,525,1092,1,3,0,0,1,1,11.6395581159036
3,6,6,101,7,7,285,2,3,4,356,672,1218,1,3,0,3,1,1,11.6351430976945
3,6,6,101,7,7,265,2,3,1,0,672,1218,1,5,0,0,1,1,11.6413186797386
3,6,5,98,7,7,304,2,3,1,0,630,1302,2,3,0,1,1,2,11.5711943730942
18,3,6,104,10,11,0,2,4,5,120,1078,958,2,3,1,3,2,2,11.7597855429018
18,3,7,106,10,3,0,2,4,6,632,1061,1055,2,3,0,0,1,1,11.8670972786908
16,3,5,94,7,7,52,2,3,4,725,988,988,1,3,0,0,1,1,11.7695037923707
19,3,9,134,14,15,378,3,5,6,1151,1790,1816,2,5,1,4,3,3,12.7826860098342
19,3,9,135,6,6,452,3,5,6,48,1822,1828,2,4,1,4,1,3,12.6597340907337
19,3,8,135,14,15,254,3,5,1,0,1694,1694,2,4,0,0,3,3,12.6698066617623
19,3,8,134,6,6,302,3,5,1,0,1694,1694,2,4,1,4,2,3,12.6835482896146
19,3,8,135,14,15,328,3,5,6,1004,1734,1734,2,5,1,4,2,3,12.6698066617623
19,3,8,135,14,15,0,3,4,6,1518,2108,2122,2,4,1,5,3,3,12.752672666102
19,3,9,134,6,6,315,3,5,1,0,2121,2121,2,5,1,5,3,3,12.9367516138114
19,6,9,135,6,6,456,3,5,6,1304,1934,2656,2,5,1,4,2,3,13.1062339954744
19,6,8,134,14,15,190,3,5,1,0,1108,2550,2,5,1,4,3,3,12.7335518258225
19,3,10,133,14,15,400,3,5,6,1430,1994,2046,2,5,2,4,3,3,13.0170028617465
19,6,9,134,14,15,772,3,4,1,0,2153,2643,2,5,1,4,3,3,12.8479265317026
19,3,8,134,14,15,248,3,4,1,0,1626,1634,2,4,1,4,2,3,12.4292161968444
19,6,9,133,9,9,365,3,5,1,0,1704,2758,2,5,1,5,3,3,12.9432367115069
19,3,10,135,6,6,970,3,5,6,1684,2320,2290,2,5,1,4,3,3,13.1224973684271
19,6,8,135,14,15,0,3,4,1,0,1582,2152,2,4,1,4,1,2,12.4688829643468
19,6,8,132,14,15,344,3,5,1,0,1143,2473,2,4,1,4,2,3,12.6666570528594
19,6,8,135,14,15,300,3,5,6,1288,1582,2161,1,5,1,4,3,3,12.6934986204678
19,3,9,134,9,9,510,3,5,1,0,1802,1802,2,5,1,4,3,3,12.8266491332553
19,6,8,132,14,15,388,3,5,6,970,1136,2468,2,4,1,4,3,3,12.7770521921159
19,6,8,131,14,15,280,3,5,6,938,1317,2385,2,4,1,4,3,3,12.7656884334656
19,6,8,135,14,15,246,3,5,6,669,895,1818,2,5,1,4,3,3,12.5478877265619
19,3,7,133,14,15,210,3,4,6,1178,1614,1614,2,4,0,0,2,3,12.4118665585093
19,3,6,133,14,15,256,3,4,5,20,1362,1362,2,4,1,4,2,2,12.1792151913603
19,3,6,133,14,15,182,3,4,5,866,1302,1302,1,4,1,4,2,2,12.2258752728264
19,3,6,133,14,15,182,3,4,5,1030,1302,1302,1,4,1,4,2,2,12.2060726455302
19,3,6,133,14,15,256,3,4,5,762,1362,1362,2,4,1,4,2,2,12.2404740722475
19,3,8,134,14,15,108,3,4,6,24,1554,1554,2,4,1,4,2,2,12.2524790183443
19,3,8,134,14,15,108,3,4,6,24,1554,1554,2,4,1,4,2,2,12.2524790183443
19,3,8,134,14,15,178,3,4,6,24,1370,1370,2,4,1,4,2,2,12.2184951655287
19,3,9,133,9,9,246,3,5,6,1153,1561,1561,2,5,1,4,3,2,12.5335762121686
19,3,9,135,9,9,362,3,5,1,0,1869,1869,2,5,1,4,2,2,12.6699984672658
19,3,8,134,9,9,176,3,4,6,24,1324,1324,2,4,1,4,3,2,12.3075907887205
19,3,7,131,14,17,235,3,4,6,1000,1405,1405,2,4,1,4,2,2,12.2060726455302
9,6,6,135,14,15,101.896800825593,2,4,1,0,768,1496,3,4,0,0,1,2,12.1104149053337
9,6,6,133,14,15,0,3,4,1,0,768,1536,2,4,1,4,3,2,12.0782392740203
9,6,7,134,14,15,44,3,4,1,0,608,1458,2,4,0,0,3,2,12.0327009192558
9,6,6,134,14,15,0,3,4,1,0,738,1495,2,4,1,4,2,2,12.054813614188
9,6,6,134,14,15,0,3,4,1,0,698,1746,2,4,1,4,1,3,12.1982622234382
9,6,7,135,14,15,0,3,4,1,0,728,1456,2,4,1,4,3,2,12.0981533033107
9,3,7,135,14,15,0,3,4,6,24,1340,1340,2,4,0,4,3,2,12.1069923678295
9,6,6,134,14,15,0,3,4,1,0,616,1412,2,4,1,4,3,2,11.9635678694873
9,6,6,135,14,15,22,3,4,1,0,752,1504,2,4,0,0,3,2,12.0197430673387
9,6,7,135,14,15,16,3,4,1,0,728,1456,2,4,0,4,3,2,12.0872553251857
1,3,7,134,16,17,72,3,5,1,0,1258,1258,2,4,1,4,3,3,12.0581525154536
1,3,8,131,14,15,72,3,4,6,1084,1406,1589,2,4,1,3,3,3,12.3305002239052
1,3,7,135,14,15,16,3,4,1,0,1266,1266,2,4,1,4,3,2,12.1307292952264
9,3,7,132,14,15,0,3,4,6,1300,1530,1530,2,4,1,4,3,3,12.4645833406817
9,8,7,132,14,15,0,3,4,6,779,835,1119,2,4,0,0,3,2,12.1468532858702
9,8,7,132,14,15,0,3,4,6,192,384,1374,2,4,1,4,3,2,12.0725412529057
9,6,7,132,14,15,0,3,4,1,0,847,1959,2,4,1,4,3,2,12.2783933071098
9,3,7,134,14,15,0,3,4,1,0,1510,1525,2,4,1,4,2,2,12.2384430255606
9,6,7,132,14,15,0,3,4,1,0,840,1720,2,4,1,4,3,2,12.1199699464768
9,8,7,131,14,15,101.896800825593,3,4,1,0,384,1394,2,4,1,3,3,2,12.0167264737993
9,6,6,128,14,15,0,3,4,1,0,924,1690,2,3,1,3,2,2,12.106252310248
9,6,7,130,14,15,0,3,4,6,574,854,1995,2,4,1,4,3,2,12.2991075114974
9,6,6,127,14,15,0,3,4,1,0,953,1647,2,3,1,3,2,2,12.0725412529057
9,8,7,128,14,15,0,3,4,1,0,384,1430,2,3,1,3,2,2,12.0435537160324
9,6,7,131,14,15,0,3,4,1,0,660,1320,2,4,0,0,3,2,11.9953516142145
9,6,6,127,14,15,0,3,4,1,0,941,1644,2,3,1,3,2,2,12.1281111040605
17,6,10,124,15,8,0,3,5,6,2096,2396,4476,3,5,2,3,3,3,13.5211394973617
17,6,8,128,14,15,72,3,4,1,0,969,2285,2,4,1,3,3,3,12.4211840251471
17,3,10,129,14,15,705,3,5,6,1282,2633,2633,2,5,2,4,2,3,13.0530132992695
17,6,9,126,9,9,422,3,5,6,672,1408,3078,2,4,1,3,3,3,12.9239124386805
17,6,8,126,14,15,0,3,4,6,1048,1389,2582,2,4,1,3,3,3,12.683858415218
17,6,7,126,14,15,275,3,4,1,0,1066,2385,2,4,1,3,3,3,12.4371843664936
17,6,10,122,7,7,1170,3,5,6,1455,2444,4316,3,5,2,5,3,3,13.5344730282312
17,6,7,124,9,9,0,3,4,6,862,1117,2013,2,3,1,3,1,2,12.5053991575767
17,6,7,123,14,15,290,3,4,6,565,1203,2520,2,4,1,3,2,3,12.5776362019627
17,3,8,120,4,4,0,3,4,6,1231,3200,3228,3,4,1,4,2,2,12.9715404876697
17,6,8,120,14,15,309,3,5,6,335,1105,2202,2,4,1,3,2,2,12.4799093111599
17,6,8,124,14,15,526,3,4,6,1225,1325,2538,2,4,1,3,2,3,12.7068479334427
24,3,7,135,14,15,0,3,4,1,0,1369,1369,2,4,0,0,1,2,12.2696716629723
24,3,8,135,14,15,164,3,4,6,1220,1542,1542,2,4,1,4,1,3,12.4694402526349
24,3,9,134,14,8,302,3,5,1,0,1905,1905,2,5,1,4,3,3,12.6760762747759
24,3,8,135,14,15,84,3,4,6,929,1485,1464,2,4,0,0,1,3,12.5529265202611
24,3,8,134,14,15,248,3,4,6,28,1524,1534,2,4,1,4,3,2,12.2783933071098
24,3,8,134,14,15,208,3,4,6,63,1623,1636,2,4,1,4,2,3,12.4490188241406
24,3,7,135,14,15,101.896800825593,3,4,1,0,1528,1528,3,4,1,3,1,2,12.3710615221955
24,3,7,135,6,6,205,3,5,6,1126,1726,1726,2,5,1,4,3,3,12.6503481262032
24,3,7,135,14,15,0,3,4,1,0,1689,1689,2,4,0,0,2,3,12.4225057319529
24,3,7,133,14,15,143,3,4,6,778,1494,1506,2,4,1,4,2,2,12.4252081754468
24,3,8,132,14,15,186,3,5,6,1369,1686,1694,2,4,1,4,2,2,12.6346030265693
24,6,8,134,14,15,0,3,4,1,0,1302,1830,2,4,0,0,2,3,12.3072745260391
24,3,8,135,14,15,0,3,4,6,24,1338,1338,2,4,0,0,2,2,12.2496109475447
24,3,7,134,14,15,0,3,4,1,0,1335,1335,2,4,0,3,2,2,12.2567657598457
24,6,8,135,14,15,0,3,4,6,350,896,1792,2,4,0,0,3,2,12.4490188241406
24,6,5,135,14,15,0,2,4,1,0,725,1588,3,4,0,0,1,2,12.2648555724672
24,6,8,134,14,15,0,3,4,1,0,1088,1959,2,4,1,4,2,3,12.5061772379805
24,6,8,135,6,6,0,3,4,6,64,1184,2610,2,5,1,4,3,2,12.623061104073
24,3,8,134,14,15,0,3,4,6,24,1656,1656,2,4,0,0,2,3,12.4280154762679
24,6,7,135,14,15,0,3,4,1,0,874,1761,3,4,0,0,3,2,12.336552511981
24,3,8,135,6,6,0,3,4,1,0,1574,1584,2,5,1,4,3,2,12.4735354288943
24,3,8,134,14,15,298,3,4,1,0,1685,1685,2,4,1,4,3,3,12.4411447677097
24,6,6,132,14,15,353,3,4,1,0,1158,2443,2,4,1,4,2,3,12.4874851049684
24,6,8,132,6,6,0,3,4,1,0,1580,2466,3,4,1,4,2,2,12.7367008965923
23,3,6,134,14,15,0,3,4,1,0,1100,1100,1,3,0,4,0,0,11.8913619006905
23,3,7,134,14,15,0,3,4,1,0,1143,1143,1,4,0,0,1,0,11.8981878657609
23,3,5,131,14,15,126,3,4,6,729,1094,1094,1,4,0,0,1,2,11.9117015849276
23,3,7,134,14,15,170,3,4,1,0,1461,1486,2,4,0,0,2,2,12.106252310248
23,6,6,122,7,7,105,3,4,6,814,928,1721,2,4,0,4,2,2,12.2110601870412
23,3,7,128,14,15,108,3,4,1,0,1349,1349,2,3,0,0,1,2,12.0951410848229
23,3,7,126,14,15,0,3,4,6,1443,1482,1494,2,4,1,2,2,2,12.2783933071098
23,6,6,108,10,11,0,2,3,1,0,630,1266,1,3,2,3,2,1,11.7597855429018
23,7,5,111,7,7,0,2,4,5,747,840,884,1,4,0,0,2,2,11.8775685785581
23,3,5,105,10,11,320,4,4,1,0,0,2020,2,3,2,3,1,2,11.8775685785581
22,3,5,105,10,11,0,2,4,2,138,894,894,1,3,0,0,1,1,11.7014775715148
22,3,5,91,7,7,0,2,3,6,630,970,970,1,3,0,4,1,2,11.7943379244084
22,3,5,90,9,9,0,2,3,3,417,1057,1057,1,3,0,0,3,2,11.7905572015685
22,3,5,90,7,11,0,2,3,5,588,999,999,1,4,0,0,1,1,11.7943379244084
22,3,4,89,14,15,0,2,3,5,932,1040,1120,1,2,0,0,2,2,11.7675676833438
22,3,5,90,7,7,0,2,3,1,0,1140,1696,1,3,1,3,2,1,11.8768738928755
22,3,5,96,7,7,0,2,3,3,812,1040,1040,1,3,0,0,3,2,11.8844890214027
22,3,5,89,15,16,57,2,3,3,827,988,988,1,3,0,0,1,2,11.7636841833174
28,6,7,118,7,7,272,3,4,6,727,1223,2503,2,4,1,3,2,2,12.6115377536383
28,6,7,102,15,16,0,2,3,2,125,1192,2167,2,4,2,4,2,2,12.5913350463208
