"Neighborhood","House.Style","Overall.Qual","Year.Built","Exterior.1st","Exterior.2nd","Mas.Vnr.Area","Foundation","Bsmt.Qual","BsmtFin.Type.1","BsmtFin.SF.1","Total.Bsmt.SF","Gr.Liv.Area","Full.Bath","Kitchen.Qual","Fireplaces","Fireplace.Qu","Garage.Finish","Garage.Cars","SalePrice"
8,3,3,42,13,14,0,1,7,7,203,864,864,1,5,0,1,5,1,10.9767820332199
26,1,5,52,4,16,0,1,7,6,218,1026,1691,2,3,1,4,5,1,11.7519423654407
26,3,6,67,15,16,0,2,7,7,238,856,856,1,5,1,4,5,2,11.7440371859336
26,6,4,95,10,5,0,4,7,6,0,0,2650,3,5,0,1,2,0,11.982929094216
26,1,5,59,14,15,0,3,7,8,0,894,1666,1,5,1,4,5,0,11.5129254649702
26,1,6,47,15,17,0,3,7,8,0,804,2447,2,3,1,4,5,1,12.0376539939052
7,1,7,69,15,16,371,1,5,2,426,1528,2133,1,5,2,6,5,1,12.4587749990859
7,6,5,78,14,15,430,2,7,2,375,1032,2177,2,5,0,1,5,2,12.2783933071098
7,6,7,69,6,6,0,5,7,5,275,1152,2340,2,3,2,4,4,1,12.493129522588
7,3,7,87,4,7,0,3,5,5,1406,1902,1902,2,1,2,6,3,2,12.7218858108072
7,8,7,122,14,15,44,3,5,5,343,423,1652,2,3,0,1,4,2,12.2216260616236
2,3,8,117,7,7,0,2,5,5,747,982,1034,1,3,1,6,3,2,12.1281111040605
2,3,8,117,7,7,0,2,5,5,76,1191,1191,2,3,1,6,5,2,11.9984332807519
7,3,7,87,4,16,0,2,7,2,1247,1501,1801,2,5,2,6,3,2,12.5741819670946
12,1,4,50,14,15,0,1,7,3,735,796,1154,1,3,0,1,5,1,11.740061037554
12,3,2,69,15,16,0,1,7,3,480,480,540,1,5,0,1,5,1,11.3144745262464
12,1,6,49,15,16,0,1,7,3,308,629,1107,1,5,0,1,5,1,11.6082356447746
12,1,4,48,9,9,0,2,7,8,0,698,1128,1,5,0,6,4,2,11.1331281036106
12,1,4,28,9,9,0,5,7,8,0,859,1178,1,5,0,3,4,1,11.5403071417114
12,3,5,80,15,16,0,2,7,8,0,540,1044,1,2,0,1,5,2,10.9329819619041
12,3,4,24,15,16,0,2,7,8,0,756,952,1,5,0,1,4,1,10.822534482604
7,3,8,132,6,6,186,3,3,5,1373,1594,1646,2,3,1,4,3,2,12.4130868149145
15,6,8,126,14,15,0,3,5,5,615,1049,1916,2,3,1,6,5,3,12.4486265903642
15,8,6,105,10,11,0,2,7,2,679,1243,1285,2,3,1,3,5,2,12.1547793511426
15,3,7,131,14,15,0,3,3,8,0,1560,1560,2,3,0,1,3,2,12.2110601870412
15,8,6,104,7,7,335,2,7,5,539,1012,1034,1,5,0,1,5,3,12.04296530766
15,3,6,104,10,11,0,2,7,8,0,1958,2048,3,5,0,1,5,2,12.0435537160324
27,3,5,76,15,16,0,2,7,3,353,747,1687,1,5,2,6,5,2,11.982929094216
27,3,7,136,14,15,60,3,5,5,78,1336,1346,2,3,1,6,3,3,12.3013828253345
27,3,7,137,14,15,0,3,5,8,0,1214,1214,2,3,0,1,4,2,12.0994947224659
27,6,5,134,14,15,0,3,5,8,0,384,1444,2,5,0,1,3,2,12.0668105781967
27,6,8,137,14,15,84,3,3,8,0,774,1968,2,1,1,4,3,3,12.5043236693312
27,6,7,130,14,15,44,3,5,5,624,817,1894,2,3,1,4,3,2,12.2779280826306
27,6,8,130,14,15,0,3,5,8,0,967,1908,2,3,0,1,3,2,12.2204685258139
27,3,9,136,13,6,0,3,3,8,0,2002,2018,2,1,1,4,3,3,12.8439713518596
15,3,5,93,10,7,0,2,7,7,42,1068,1264,1,5,1,6,5,2,12.0376539939052
15,3,5,132,14,15,0,3,3,8,0,1430,1430,2,3,0,1,4,2,12.0639328783691
15,6,6,99,9,17,0,2,7,8,0,912,1824,2,5,0,1,4,0,11.8422292121128
15,3,5,127,14,15,0,3,5,8,0,1344,1344,2,5,1,4,5,2,12.0227505884026
14,6,4,101,6,6,0,2,7,3,334,546,1092,1,5,0,1,4,1,11.3326019108389
14,3,5,101,6,6,0,2,5,5,915,945,945,1,5,1,5,4,1,11.6910716503537
14,6,5,104,6,6,0,2,5,7,129,536,1112,1,5,0,1,5,1,11.3504065354725
14,6,4,98,6,6,0,2,7,5,176,546,1092,1,5,0,1,2,0,11.2384886192685
14,7,4,100,6,6,0,2,5,6,150,630,630,1,5,0,1,2,0,11.2318879352371
14,6,4,98,6,6,0,2,7,8,0,546,1092,1,5,0,1,2,0,11.3879289747955
14,6,4,100,6,6,0,2,7,7,294,546,1092,1,5,0,4,5,1,11.3562716549249
15,3,5,99,14,15,0,2,7,2,469,864,874,1,5,0,1,5,1,11.7752897294377
15,3,5,90,7,7,189,2,7,7,593,1188,1188,1,5,0,4,5,1,11.9697172002437
15,3,5,112,14,15,0,2,5,7,207,833,833,1,3,0,1,5,2,11.9177236840907
15,6,5,113,7,7,0,3,7,8,0,1216,2432,4,5,0,5,5,2,11.9766594812024
15,6,5,119,7,7,0,3,5,7,458,624,1274,1,5,0,1,5,2,11.8204101647182
15,1,5,97,7,7,0,2,7,3,476,864,1479,2,5,0,5,3,1,11.9891596439666
15,3,8,122,14,15,0,3,5,5,1341,1679,1803,2,3,2,6,5,2,12.5602444592508
15,6,6,121,14,15,0,3,5,5,944,1152,1797,2,3,1,3,3,2,12.3501729895039
16,3,6,84,9,9,0,2,4,7,564,882,882,1,5,0,1,5,1,11.7320609948869
16,3,6,102,10,11,440,2,7,6,844,1434,1434,2,5,1,4,4,2,11.9640010843304
16,8,8,100,10,16,0,2,5,5,1410,1952,2704,2,1,3,6,3,2,12.7512996960135
9,6,6,125,14,15,0,3,5,2,847,945,1608,2,5,1,6,3,2,12.1521443035046
9,6,8,131,14,15,188,3,5,5,850,1008,2283,2,3,1,4,3,3,12.5061772379805
9,8,7,124,7,7,32,3,5,5,284,384,1628,2,5,1,6,3,2,12.1495022940418
9,3,9,134,14,15,160,3,3,5,1320,1746,1746,2,1,2,4,3,3,12.8413258476712
9,8,7,123,7,7,22,3,5,8,0,384,1474,2,5,1,6,3,2,12.0346910287746
25,3,8,132,6,6,0,3,3,5,1965,2208,2522,2,3,1,4,3,2,12.8346813049525
25,3,8,128,6,6,0,3,5,5,1158,1501,1659,2,1,1,2,3,2,12.5353763926728
25,3,8,126,6,6,0,3,5,5,341,1418,1478,2,5,0,1,3,2,12.3883942023241
25,3,8,123,6,6,0,3,5,5,741,1587,1734,2,3,0,1,4,2,12.3863086958331
9,8,7,126,14,15,0,3,5,5,189,384,1382,2,5,1,6,3,2,12.0867258878976
9,6,7,126,14,15,40,3,5,8,0,832,1718,2,5,1,6,3,2,12.1281111040605
9,6,6,126,14,15,0,3,5,5,476,952,1636,2,5,1,6,3,2,12.1600287070288
9,6,6,121,14,15,0,3,5,8,0,799,1571,2,5,1,6,4,2,12.0895388292742
9,6,6,121,14,15,68,3,5,2,310,680,1470,2,5,1,6,3,2,12.1281111040605
9,6,6,122,7,7,0,3,5,5,600,707,1516,2,3,1,6,3,2,12.1079966443658
9,3,6,121,7,7,45,3,5,8,0,1181,1190,2,3,1,6,5,2,12.0197430673387
9,6,6,120,14,15,0,3,5,8,0,808,1593,2,5,1,6,4,2,12.0895388292742
9,6,6,122,7,7,0,3,5,8,0,702,1481,2,5,1,6,3,2,12.0668105781967
9,3,6,120,7,7,106,3,5,5,560,1158,1167,2,3,0,4,4,2,12.0610468734799
9,6,7,127,14,15,344,3,5,5,694,978,1983,2,3,1,6,3,2,12.3238556811866
9,3,7,118,7,7,0,3,5,8,0,1424,1442,2,5,0,1,4,2,12.1034860567551
25,3,8,112,7,7,0,2,5,5,1036,1220,1360,1,3,1,2,4,2,12.1415341243926
25,3,9,136,14,15,748,3,3,5,1904,2216,2234,2,1,1,4,3,3,13.1260306447518
25,3,8,136,14,15,464,3,3,8,0,2046,2046,2,3,1,4,3,3,12.8279923168018
25,3,7,133,14,15,16,3,3,2,1274,1530,1530,2,3,1,4,3,2,12.4684369099977
9,6,5,105,7,16,157,3,5,2,400,1122,1934,2,5,1,6,5,2,12.1281111040605
20,6,7,108,6,6,278,2,5,5,692,845,2353,2,1,1,6,4,2,12.4684369099977
20,3,6,107,7,7,0,2,5,8,0,1362,1586,2,5,1,6,5,2,12.106252310248
20,3,7,105,10,11,209,2,7,2,822,1386,1411,2,5,1,6,3,2,11.3205535723228
20,3,6,105,6,6,126,2,5,2,1246,1602,1602,2,3,1,6,3,2,12.2783933071098
20,6,7,106,7,7,256,2,5,8,0,832,2050,2,3,1,6,4,2,11.9447078813958
20,3,6,106,14,15,101,3,7,6,363,1427,1671,2,5,1,6,4,2,12.2060726455302
20,6,7,108,10,11,229,2,5,2,602,1043,2673,2,3,1,6,4,2,12.4252081754468
20,8,7,108,10,11,225,2,5,5,1036,1372,1472,2,5,2,6,5,2,12.1415341243926
20,3,6,106,7,7,144,3,7,2,832,1140,1707,2,5,1,6,3,2,12.1226910365911
20,3,8,109,4,4,0,3,5,2,1104,2524,2524,2,3,1,4,3,2,12.5353763926728
20,3,7,106,10,11,206,2,5,2,704,1271,1601,2,5,1,6,4,2,11.9640010843304
20,3,7,104,7,7,189,2,5,8,0,1090,1370,2,5,1,6,4,2,11.9316357998284
20,6,5,104,10,11,44,2,7,2,381,780,1868,2,3,1,6,5,2,12.1934938633233
24,6,7,131,6,6,0,3,5,5,622,926,1884,2,1,1,2,4,2,12.392137188603
24,6,8,137,14,15,110,3,5,5,544,832,1935,2,5,0,4,3,2,12.4815619372163
24,6,8,128,14,15,0,3,5,8,0,1058,1874,2,3,1,6,3,2,12.3013828253345
24,6,8,130,14,15,0,3,5,5,225,972,1811,2,3,1,4,4,2,12.3673407931263
20,3,5,103,7,7,161,2,5,2,1333,1621,1621,2,5,2,3,4,2,12.2690474446916
20,3,6,102,10,11,196,2,7,2,888,1116,1116,2,5,1,6,4,2,12.0311238430656
20,3,7,103,10,11,0,2,7,2,636,1176,1193,2,5,1,6,5,2,11.9703503120091
20,3,6,102,7,7,174,2,5,8,0,1064,1350,2,5,1,6,4,2,12.0137007528827
20,8,6,100,7,7,333,2,7,8,0,689,2119,2,5,1,6,4,2,11.9703503120091
16,6,5,102,14,15,0,2,5,8,0,896,1792,2,5,0,1,2,0,11.8204101647182
16,3,5,98,9,9,76,2,7,3,828,1002,1002,1,5,0,1,5,2,11.9083402372249
16,3,6,97,10,11,0,2,7,5,439,1026,1026,1,3,0,1,4,2,11.9576112862317
16,3,5,98,7,7,0,2,7,8,0,1180,1180,1,5,0,1,4,2,11.7597855429018
16,3,5,99,10,11,178,2,5,2,500,1043,1050,1,5,0,6,5,1,11.870599909242
16,3,4,98,14,15,0,2,7,2,726,864,864,1,5,0,1,5,2,11.2450460198146
16,3,4,98,7,11,0,2,7,2,375,864,864,1,3,0,5,5,2,11.6994050319128
16,3,4,98,9,9,0,2,7,2,191,864,864,1,5,0,5,5,2,11.7320609948869
16,3,4,99,7,7,0,2,7,2,524,864,864,1,5,0,6,5,2,11.4824662574855
16,3,4,99,14,15,0,2,7,2,240,864,864,1,5,0,1,5,2,11.7752897294377
3,6,6,101,7,7,504,2,7,3,254,483,987,1,5,0,4,5,1,11.6172854802945
3,6,5,98,7,7,312,2,7,6,765,765,1365,1,5,0,1,5,2,11.7360690162844
3,6,5,99,7,7,142,2,7,8,0,630,1302,2,5,0,1,5,1,11.6262541502772
3,6,6,100,7,7,425,2,7,7,110,483,987,1,5,0,4,5,1,11.4824662574855
3,6,6,100,7,7,510,2,7,2,162,483,987,1,3,0,1,5,1,11.6784399034478
3,6,5,100,6,6,268,2,7,2,231,630,1302,2,5,0,4,5,1,11.6910716503537
18,3,6,104,10,11,0,2,5,6,958,958,958,2,5,0,1,4,2,11.8758309586596
18,6,6,104,10,3,0,2,5,2,306,804,1548,2,5,1,6,4,2,11.8913619006905
18,6,6,104,10,3,0,2,5,2,566,855,1456,2,5,1,6,5,2,11.9083402372249
18,3,7,103,10,3,0,2,5,2,435,1057,1055,2,5,1,3,4,2,11.7199396343546
18,6,6,102,10,3,0,2,7,2,257,855,1322,2,5,1,3,5,2,11.8981878657609
18,6,6,105,10,3,0,2,5,2,389,855,1456,2,5,1,6,5,2,11.8342840637814
18,6,6,106,10,3,0,2,5,2,320,804,1548,2,5,1,6,5,2,11.8981878657609
18,6,6,106,10,3,0,2,7,2,311,855,1441,2,5,1,6,5,2,11.9083402372249
18,6,6,106,10,3,0,2,5,2,279,855,1456,2,5,1,6,3,2,11.8350089641393
18,3,7,104,10,3,0,2,7,2,536,836,836,1,5,0,4,5,1,11.7636841833174
16,3,5,95,7,7,60,2,7,3,432,892,892,1,5,0,1,4,1,11.5129254649702
16,3,5,94,7,7,165,3,7,3,644,864,1120,1,5,1,6,4,2,11.9103584013811
19,3,10,134,6,6,230,3,3,5,1172,1700,1718,2,1,1,4,3,3,12.7293207892947
19,6,9,135,14,15,726,3,3,5,1360,1776,2772,3,1,3,4,3,3,13.0433201700639
19,6,9,136,14,15,860,3,3,8,0,1926,3140,3,1,2,4,3,3,13.0919041699196
19,3,10,136,14,15,200,3,3,5,1767,3094,2402,2,1,2,4,3,3,13.2267233927286
19,3,9,134,14,15,300,3,3,5,1572,1652,1652,2,1,2,2,3,2,12.6915804613119
19,3,8,135,14,15,640,3,5,8,0,1566,1600,2,3,1,4,4,3,12.4541039123522
19,3,8,136,14,15,306,3,3,8,0,2042,2042,2,1,1,4,4,3,12.4423022003927
19,6,9,137,14,15,0,3,3,5,986,1365,2690,2,1,1,4,4,3,12.8962153170698
19,6,9,136,14,15,154,3,3,5,936,1104,2184,2,1,1,4,3,3,12.7218858108072
19,3,9,136,14,15,450,3,3,5,1232,2020,2020,2,1,1,4,4,3,12.9091701569433
19,3,10,137,6,6,305,2,3,5,1436,2006,2020,2,1,1,4,3,3,12.9063468682812
19,6,10,136,6,6,420,3,3,5,1338,1722,2296,2,1,1,4,4,3,13.0213268332266
19,3,10,135,14,15,472,3,3,5,2288,2630,2674,2,1,2,4,3,3,13.3212142361495
19,6,9,136,14,15,424,3,3,8,0,1734,2822,3,1,1,4,4,3,13.2758275359155
19,3,9,136,14,15,302,3,3,8,0,1736,1736,2,1,1,4,4,3,12.7938593104323
19,3,8,132,14,15,238,3,3,5,1531,1782,1782,2,3,2,4,3,3,12.5981147333062
19,6,8,135,14,15,20,3,3,5,1230,1508,2520,2,1,1,4,3,3,12.9236685064924
19,3,8,134,14,15,250,3,3,8,0,1709,1717,2,3,1,4,4,3,12.4509776886259
19,3,9,136,14,15,284,3,3,5,1015,1739,1743,2,1,1,4,4,3,12.7218858108072
19,3,8,132,14,15,262,3,3,5,1088,1713,1713,2,1,1,4,3,3,12.5241626741533
19,3,9,134,14,15,122,3,3,5,1037,1504,1531,2,1,1,4,3,3,12.6115377536383
19,3,9,136,14,15,285,3,3,5,1142,1774,1808,2,1,1,4,3,3,12.6884987947745
19,6,9,132,14,15,216,3,3,5,1170,1462,2224,2,1,1,4,3,3,12.7656884334656
19,3,8,132,9,9,42,3,3,5,1039,1836,1836,2,3,1,4,3,3,12.5425448821514
19,3,8,131,14,15,296,3,5,5,1124,3206,1629,2,3,1,4,4,3,12.5567295171433
19,3,7,131,14,15,418,3,5,2,1262,1760,1760,2,3,1,4,3,2,12.5043236693312
19,3,7,137,14,15,268,3,5,8,0,1502,1502,2,3,0,1,4,2,12.359523080243
19,3,10,131,14,15,922,3,3,5,56,2392,2392,2,1,1,2,3,3,12.8642401071941
19,3,9,131,14,15,724,3,3,5,1972,2452,2452,2,1,1,4,3,3,13.0058295611484
19,6,8,131,14,15,186,3,5,8,0,1082,2400,3,3,1,4,3,3,12.5776362019627
19,3,8,134,14,15,383,3,5,8,0,1598,1606,2,3,1,4,4,3,12.4525420221479
19,3,6,133,14,15,240,3,5,2,836,1358,1358,2,3,1,4,4,2,12.2690474446916
19,3,6,133,14,15,135,3,5,2,900,1306,1306,2,3,1,4,4,2,12.1858699382127
19,3,6,133,14,15,135,3,5,5,881,1306,1306,2,3,1,4,4,2,12.1254047424627
19,3,7,135,14,15,176,3,5,5,876,1350,1358,2,3,1,4,4,2,12.2666972673466
19,3,7,135,14,15,166,3,5,5,904,1314,1314,2,3,1,4,4,2,12.3458345879053
19,3,10,132,6,6,730,3,3,5,2146,2492,2492,2,1,1,2,3,3,13.2213033252592
19,3,8,131,14,15,470,3,3,5,1557,2200,2200,2,1,1,4,3,3,12.8544839322487
19,3,9,136,9,9,308,3,3,5,800,1884,1884,2,1,1,4,3,2,12.6760762747759
19,3,9,136,14,15,500,3,3,8,0,1451,1456,2,1,1,4,4,2,12.4231981245188
19,3,8,130,14,15,270,3,3,5,1196,1712,1712,2,3,1,4,4,3,12.5654938151369
19,3,8,134,9,9,176,3,5,5,863,1324,1324,2,3,1,4,3,2,12.4450895460007
19,3,7,131,14,15,163,3,5,8,0,1405,1405,2,3,1,6,4,2,12.0610468734799
19,6,7,131,14,17,106,3,5,5,567,764,1626,2,3,0,1,4,2,12.0610468734799
9,6,7,133,14,15,0,3,5,8,0,728,1456,2,3,1,4,3,2,12.1226910365911
9,6,6,133,14,15,0,3,5,8,0,745,1490,2,3,1,4,3,2,12.0305280730152
9,6,6,133,14,15,0,3,5,8,0,742,1484,2,3,1,4,3,2,12.0668105781967
9,6,6,133,14,15,0,3,5,8,0,684,1560,2,3,1,4,3,2,12.0668105781967
1,3,7,135,14,15,130,3,5,8,0,1373,1555,2,3,1,6,3,3,12.0668105781967
1,3,7,135,14,15,130,3,5,2,988,1386,1569,2,3,1,6,4,3,12.0776709307256
1,3,7,133,14,15,16,3,5,5,16,1373,1555,2,3,1,6,3,2,12.16785143271
1,3,7,133,14,15,16,3,5,5,16,1346,1504,2,3,1,4,3,2,12.106252310248
1,3,7,133,14,15,16,3,5,5,16,1220,1220,2,3,1,4,3,2,12.1007121298723
1,3,7,133,14,15,11,3,5,5,16,1145,1145,2,3,1,4,3,2,11.9841783136164
9,6,7,132,14,15,0,3,5,5,425,716,1432,2,3,1,4,3,2,12.1468532858702
9,6,6,130,14,15,0,3,5,8,0,1010,2267,2,3,1,6,4,2,12.2060726455302
9,8,7,132,16,17,0,3,5,8,0,384,1374,2,3,1,4,3,2,12.0435537160324
9,6,7,132,14,15,200,3,5,8,0,868,1630,2,3,1,4,3,2,12.1521443035046
9,8,8,130,14,15,0,3,5,5,353,408,1419,2,3,1,6,3,2,12.1232343672212
9,6,7,132,14,15,0,3,5,8,0,846,1594,2,3,1,4,3,2,12.1833156584076
9,6,7,131,14,15,0,3,5,5,652,782,1489,2,3,1,4,3,2,12.1652506510099
9,6,7,131,14,15,0,3,5,5,494,698,1342,2,3,1,6,3,2,12.0895388292742
19,3,7,135,14,15,166,3,5,5,904,1314,1314,2,3,1,4,4,2,12.2428866186529
9,6,7,128,14,15,0,3,5,5,300,952,2256,2,3,1,6,3,2,12.3715870840077
9,6,8,130,14,15,101.896800825593,3,3,5,651,870,2004,2,3,1,4,3,3,12.4587749990859
9,6,6,128,14,15,40,3,5,5,695,992,2054,2,3,1,6,4,2,12.4049235042753
9,8,7,132,14,15,0,3,5,5,241,384,1374,2,3,0,1,3,2,12.0257490913989
9,6,6,128,14,15,16,3,5,8,0,982,1800,2,5,1,6,3,2,12.0951410848229
9,6,6,128,14,15,0,3,5,5,683,794,1514,2,5,1,6,3,2,12.1547793511426
9,8,7,127,14,15,0,3,5,8,0,384,1430,2,5,1,6,4,2,11.9576112862317
9,6,7,127,14,15,210,3,5,2,913,1177,2312,2,3,1,6,3,3,12.4090134895269
9,6,6,127,14,15,0,3,5,8,0,841,1675,2,5,1,6,3,2,12.106252310248
9,6,7,127,14,15,298,3,5,2,772,992,2060,2,3,1,6,4,2,12.273731294004
9,8,7,127,14,15,0,3,7,8,0,384,1430,2,5,1,6,3,2,12.0317192583854
17,6,8,127,14,15,673,3,5,5,1163,1252,2365,2,3,1,4,4,3,12.7278382093345
17,6,8,123,14,15,506,3,5,5,689,1462,2794,2,1,1,6,3,3,12.9066918409288
17,6,8,128,14,15,150,3,5,5,1173,1455,2687,2,3,2,6,4,3,12.6977154498794
17,6,8,126,14,15,731,3,5,5,781,1284,2450,2,3,1,6,3,3,12.7367008965923
17,6,8,126,14,15,975,3,5,5,854,1225,2612,2,3,1,6,3,3,12.7248664389453
17,6,7,124,14,15,921,3,5,8,0,1264,2344,2,3,1,6,4,3,12.4874851049684
17,3,8,122,15,16,634,3,5,3,236,2024,2063,2,3,2,4,3,3,12.6603279178078
17,6,7,121,7,7,256,3,5,5,987,1347,2646,2,3,1,6,4,3,12.4684369099977
17,6,7,123,14,15,286,3,5,5,816,1070,2061,2,3,1,6,3,2,12.4684369099977
17,6,8,121,7,7,372,3,5,5,624,1173,2232,2,3,1,6,4,2,12.4819983822834
17,6,8,122,14,15,528,3,5,5,1361,1629,2448,2,3,1,6,4,3,12.9042073676012
17,6,7,122,7,7,0,3,5,5,595,973,1850,2,3,1,4,3,2,12.4211840251471
24,3,8,136,14,15,72,3,5,8,0,1468,1468,2,3,1,4,3,3,12.4073795022352
24,3,8,136,14,15,240,3,5,8,0,1696,1696,2,3,0,4,4,3,12.5245263766487
24,3,8,136,14,15,294,3,5,8,0,1614,1658,2,3,1,4,3,3,12.4587749990859
24,3,8,136,6,6,194,3,5,8,0,1573,1578,2,1,1,4,3,3,12.5675510344332
24,3,8,135,14,15,260,3,5,5,1294,1702,1702,2,3,1,4,4,3,12.5263429075751
24,3,8,134,14,15,206,3,3,5,379,1422,1432,2,3,1,4,3,2,12.4090134895269
24,6,7,133,14,15,0,3,5,5,341,1113,1971,2,3,1,4,4,2,12.4411447677097
24,3,9,133,14,15,198,3,3,5,2158,2458,2490,2,1,2,4,3,3,13.0562235748998
24,6,7,137,14,15,0,3,5,5,822,900,1852,2,3,1,6,4,2,12.4398712298317
24,6,8,136,14,15,0,3,5,8,0,768,1590,2,3,0,1,4,2,12.2548628096996
24,3,6,137,14,15,0,3,5,5,27,1218,1218,2,3,0,1,3,2,12.2467346272491
24,3,7,136,14,15,101.896800825593,3,3,8,0,1436,1436,2,3,0,1,3,2,12.3238556811866
24,3,8,137,6,6,72,3,5,5,936,1300,1314,2,3,0,5,4,2,12.343466568969
24,3,7,136,14,15,0,3,5,8,0,1402,1402,2,3,0,1,4,2,12.3449646443968
24,3,9,135,14,15,120,3,5,8,0,1530,1530,2,3,1,4,4,3,12.4292161968444
24,3,9,137,6,6,162,3,3,5,1121,1766,1766,2,1,1,4,3,3,12.8236284465392
24,3,8,134,14,15,238,3,5,5,24,1372,1448,2,3,1,4,4,2,12.3821245893105
24,6,10,136,14,15,160,3,3,5,765,1017,2007,2,1,1,2,3,3,12.6443275764613
24,6,8,134,14,15,121,3,3,5,682,900,1795,2,3,1,4,3,3,12.5061772379805
24,6,8,133,14,15,0,3,5,8,0,1082,1953,2,3,1,4,4,3,12.4371843664936
24,6,7,134,6,6,100,3,5,5,812,1092,1550,2,3,0,1,3,2,12.3925522124728
24,3,8,136,14,15,288,3,5,8,0,1836,1836,2,3,1,4,3,2,12.4855965302805
24,3,7,134,14,15,0,3,5,5,1430,1652,1662,2,1,1,4,4,3,12.5810785461536
24,6,7,131,14,15,0,3,5,8,0,912,2094,2,3,1,4,3,2,12.4799093111599
24,3,7,132,14,15,0,3,5,5,410,1221,1221,2,3,0,1,4,2,12.1281111040605
24,3,7,131,14,17,0,3,5,5,771,1553,1553,2,3,0,6,4,2,12.3652108668685
24,6,7,131,14,15,0,3,5,5,410,812,1653,2,3,0,1,4,2,12.2500895309469
23,3,7,135,14,15,0,3,5,8,0,1218,1218,1,3,0,6,4,2,11.9766594812024
23,3,7,134,14,15,0,3,5,5,54,1141,1141,1,3,0,6,4,2,11.9316357998284
23,3,6,132,14,15,0,3,5,8,0,1158,1158,1,3,0,4,3,0,11.8740903141818
23,6,7,132,14,15,0,3,5,8,0,835,1812,2,3,0,1,4,2,12.170445467887
23,3,8,132,14,15,264,3,5,3,516,1512,1512,2,3,0,1,4,3,12.2209612580239
23,3,7,131,14,15,101.896800825593,3,5,5,833,1176,1200,2,3,0,1,4,2,12.1275704173752
23,3,7,132,14,15,0,3,5,8,0,1114,1114,1,3,0,1,5,2,11.9766594812024
23,3,5,132,14,15,0,3,5,8,0,1114,1114,1,3,0,4,5,0,11.8635823365834
23,3,5,131,14,15,0,3,5,5,836,1114,1114,2,3,0,1,5,2,11.9381932003746
23,3,7,136,14,15,140,3,5,8,0,1450,1450,2,3,0,1,4,3,12.3204855642722
23,6,7,124,14,15,132,3,5,5,637,913,2122,2,3,1,6,4,2,12.3013828253345
23,3,8,133,14,15,366,3,5,5,976,1844,1844,2,3,1,4,3,2,12.4568313638774
23,3,7,129,14,15,0,3,5,5,20,1454,1434,2,3,1,6,4,2,12.1495022940418
23,6,6,120,7,7,0,3,5,5,52,816,1730,2,3,0,6,4,2,12.0523385455881
23,6,6,108,10,11,0,2,5,8,0,626,1217,1,5,1,6,4,1,11.6952470217642
23,3,6,118,10,8,0,3,5,8,0,1332,1332,2,3,0,1,4,2,11.8844890214027
23,6,7,122,14,15,0,3,5,6,36,754,1540,2,3,0,6,4,2,12.1226910365911
23,6,6,114,14,15,141,2,5,7,331,676,1400,2,5,0,1,4,2,11.9953516142145
23,6,6,109,15,17,0,4,2,4,0,0,1882,2,5,2,6,5,2,11.982929094216
23,3,4,78,15,1,0,2,7,8,0,721,841,1,5,0,6,5,1,11.3144745262464
23,2,6,56,15,16,0,1,4,8,0,784,784,1,5,0,1,5,2,11.2384886192685
22,3,5,90,7,11,0,2,7,6,68,980,980,1,5,0,1,5,2,11.6082356447746
22,3,5,105,10,11,153,2,7,3,560,980,980,1,5,0,6,5,2,11.8130300574206
22,3,5,89,9,9,0,2,7,5,660,864,864,1,5,0,1,5,2,11.8565151693603
22,3,5,89,15,11,0,2,7,3,864,864,864,1,5,0,1,5,1,11.7117763237154
22,3,5,93,7,11,0,2,7,7,544,1024,1020,2,5,0,5,5,1,11.7288429711927
22,3,5,91,10,11,0,2,7,2,624,912,912,1,3,0,4,4,1,11.7675676833438
22,3,5,89,7,7,0,2,7,3,594,864,1144,1,5,1,6,4,1,11.7860013850326
22,3,5,93,9,9,0,2,7,7,553,864,864,1,5,1,5,5,1,11.0410480813427
22,3,5,90,14,15,60,2,7,6,140,912,912,1,5,0,1,5,1,11.7199396343546
28,3,8,108,14,15,115,2,5,2,1733,2014,2014,2,3,2,4,4,3,12.5245263766487
17,6,7,119,14,15,196,3,5,5,601,975,1755,2,3,1,6,5,2,12.3673407931263
24,6,7,132,9,9,0,3,5,8,0,1376,3005,2,3,1,6,3,3,12.5452198726007
24,6,6,137,14,15,76,3,5,8,0,612,1224,2,3,0,1,4,2,12.0106658491876
24,6,6,137,14,15,76,3,5,5,294,612,1224,2,3,0,4,4,2,12.0652749169136
24,3,6,136,14,15,280,3,5,8,0,1726,1726,2,3,1,4,3,2,12.3104326608544
24,3,6,136,14,15,252,3,5,5,962,1145,1256,1,3,1,4,3,2,12.1807548375459
24,6,6,127,9,9,894,3,5,5,381,729,1471,2,5,0,1,5,2,12.0581525154536
24,6,6,128,9,9,513,3,5,5,507,756,1512,2,3,0,1,5,2,12.1007121298723
24,6,7,127,9,9,218,3,5,5,549,691,1452,2,3,0,1,5,2,11.9576112862317
24,6,8,127,9,9,456,3,5,5,649,970,1739,2,3,0,1,3,2,12.0581525154536
28,3,8,105,9,9,450,2,5,5,1252,1694,1694,2,1,1,4,3,2,12.6721623754548
10,3,8,109,15,11,0,2,5,5,960,1226,1226,1,3,2,6,3,2,12.2619802774685
28,3,7,109,4,4,0,2,5,6,121,1740,1740,1,3,0,1,4,2,12.3950387450428
